source,target
La_Collodiana,Verbale_n._225
La_Collodiana,Stagione_1969-1970
La_Collodiana,Premio_finale
La_Collodiana,Palermo
La_Collodiana,Teatro_ragazzi
La_Giostra,Importo_150000_4
La_Giostra,21_luglio_1970
La_Giostra,Verbale_n._228
La_Giostra,Stagione_1969-1970
La_Giostra,Integrazione_recite
La_Giostra,Trieste
La_Giostra,Compagnia_teatrale
La_Loggetta,Importo_60000_1
La_Loggetta,21_luglio_1970
La_Loggetta,Verbale_n._228
La_Loggetta,Stagione_1969-1970
La_Loggetta,Integrazione_recite
La_Loggetta,Trieste
La_Loggetta,Compagnia_teatrale
La_Serenissima_di_Tonino_Micheluzzi,Importo_1500000_10
La_Serenissima_di_Tonino_Micheluzzi,26_febbraio_1970
La_Serenissima_di_Tonino_Micheluzzi,Verbale_n._226
La_Serenissima_di_Tonino_Micheluzzi,Stagione_1969-1970
La_Serenissima_di_Tonino_Micheluzzi,Contributo_forfettario
La_Serenissima_di_Tonino_Micheluzzi,Compagnia_teatro_minore
Leonardo_Salandin,Importo_600000_1
Leonardo_Salandin,25_novembre_1969
Leonardo_Salandin,Verbale_n.224
Leonardo_Salandin,Stagione_1969-1970
Leonardo_Salandin,Contibuto_di_avviamento
Leonardo_Salandin,Compagnia_teatro_minore
Lionello-Gravina,Importo_240000_1
Lionello-Gravina,Importo_225000_1
Lionello-Gravina,Importo_335000_1
Lionello-Gravina,Importo_6000000_7
Lionello-Gravina,21_luglio_1970
Lionello-Gravina,Verbale_n._228
Lionello-Gravina,Stagione_1969-1970
Lionello-Gravina,Premio_di_Qualità
Lionello-Gravina,Integrazione_recite
Lionello-Gravina,Trieste
Lionello-Gravina,Lugano
Lionello-Gravina,Bolzano
Lionello-Gravina,Compagnia_teatrale
Lombardi_Anselmi,Importo_1200000_2
Lombardi_Anselmi,25_novembre_1969
Lombardi_Anselmi,Verbale_n.224
Lombardi_Anselmi,Stagione_1969-1970
Lombardi_Anselmi,Contibuto_di_avviamento
Lombardi_Anselmi,Compagnia_teatro_minore
Lupi-Valli-Ferro-Reggiani,Importo_356000_1
Lupi-Valli-Ferro-Reggiani,Importo_9000000_6
Lupi-Valli-Ferro-Reggiani,21_luglio_1970
Lupi-Valli-Ferro-Reggiani,Verbale_n._228
Lupi-Valli-Ferro-Reggiani,Stagione_1969-1970
Lupi-Valli-Ferro-Reggiani,Premio_di_Qualità
Lupi-Valli-Ferro-Reggiani,Integrazione_recite
Lupi-Valli-Ferro-Reggiani,Trieste
Lupi-Valli-Ferro-Reggiani,Compagnia_teatrale
Lupo-Valeri,Importo_6000000_6
Lupo-Valeri,21_luglio_1970
Lupo-Valeri,Verbale_n._228
Lupo-Valeri,Stagione_1969-1970
Lupo-Valeri,Premio_di_Qualità
Lupo-Valeri,Compagnia_teatrale
Mannoni-Palmer,Importo_265000_6
Mannoni-Palmer,Importo_5000000_16
Mannoni-Palmer,21_luglio_1970
Mannoni-Palmer,Verbale_n._228
Mannoni-Palmer,Stagione_1969-1970
Mannoni-Palmer,Premio_di_Qualità
Mannoni-Palmer,Integrazione_recite
Mannoni-Palmer,Venezia
Mannoni-Palmer,Compagnia_teatrale
Marionette_Ciro_Perna,Importo_300000_13
Marionette_Ciro_Perna,25_novembre_1969
Marionette_Ciro_Perna,Verbale_n.224
Marionette_Ciro_Perna,Stagione_1969-1970
Marionette_Ciro_Perna,Contibuto_di_avviamento
Marionette_Ciro_Perna,Compagnia_teatro_minore
Marionette_Lupi_Janduia,Importo_600000_2
Marionette_Lupi_Janduia,25_novembre_1969
Marionette_Lupi_Janduia,Verbale_n.224
Marionette_Lupi_Janduia,Stagione_1969-1970
Marionette_Lupi_Janduia,Contibuto_di_avviamento
Marionette_Lupi_Janduia,Compagnia_teatro_minore
Marionettistica_fratelli_Colla,Importo_900000_1
Marionettistica_fratelli_Colla,25_novembre_1969
Marionettistica_fratelli_Colla,Verbale_n.224
Marionettistica_fratelli_Colla,Stagione_1969-1970
Marionettistica_fratelli_Colla,Contibuto_di_avviamento
Marionettistica_fratelli_Colla,Compagnia_teatro_minore
Masiero-Giuffrè,Importo_3000000_23
Masiero-Giuffrè,21_luglio_1970
Masiero-Giuffrè,Verbale_n._228
Masiero-Giuffrè,Stagione_1969-1970
Masiero-Giuffrè,Premio_di_Qualità
Masiero-Giuffrè,Compagnia_teatrale
Modugno-Quattrini,Importo_225000_2
Modugno-Quattrini,Importo_190000_2
Modugno-Quattrini,Importo_265000_2
Modugno-Quattrini,21_luglio_1970
Modugno-Quattrini,Verbale_n._228
Modugno-Quattrini,Stagione_1969-1970
Modugno-Quattrini,Integrazione_recite
Modugno-Quattrini,Trieste
Modugno-Quattrini,Lugano
Modugno-Quattrini,Bolzano
Modugno-Quattrini,Compagnia_teatrale
Moriconi-Carraro-Montagni-Innocenti,Importo_15000000_5
Moriconi-Carraro-Montagni-Innocenti,25_novembre_1969
Moriconi-Carraro-Montagni-Innocenti,Verbale_n.224
Moriconi-Carraro-Montagni-Innocenti,Stagione_1969-1970
Moriconi-Carraro-Montagni-Innocenti,Contibuto_di_avviamento
Moriconi-Carraro-Montagni-Innocenti,Compagnia_teatrale
Music_G.E.G._Sr.l._(Garine_e_Giovannini),Importo_14000000_2
Music_G.E.G._Sr.l._(Garine_e_Giovannini),21_luglio_1970
Music_G.E.G._Sr.l._(Garine_e_Giovannini),Verbale_n._228
Music_G.E.G._Sr.l._(Garine_e_Giovannini),Stagione_1969-1970
Music_G.E.G._Sr.l._(Garine_e_Giovannini),Premio_di_Qualità
Music_G.E.G._Sr.l._(Garine_e_Giovannini),Compagnia_di_Commedia_Musicale
Nuovo_Gruppo_Teatro_Uomo,Importo_1500000_15
Nuovo_Gruppo_Teatro_Uomo,21_luglio_1970
Nuovo_Gruppo_Teatro_Uomo,Verbale_n._228
Nuovo_Gruppo_Teatro_Uomo,Stagione_1969-1970
Nuovo_Gruppo_Teatro_Uomo,Contributo_forfettario
Nuovo_Gruppo_Teatro_Uomo,Sperimentazione_teatrale
Paolo_Poli,Importo_265000_7
Paolo_Poli,Importo_4000000_14
Paolo_Poli,21_luglio_1970
Paolo_Poli,Verbale_n._228
Paolo_Poli,Stagione_1969-1970
Paolo_Poli,Premio_finale
Paolo_Poli,Premio_di_Qualità
Paolo_Poli,Integrazione_recite
Paolo_Poli,Venezia
Paolo_Poli,Compagnia_teatrale
Parravicini_Paolo,Importo_1000000_3
Parravicini_Paolo,25_novembre_1969
Parravicini_Paolo,Verbale_n.224
Parravicini_Paolo,Stagione_1969-1970
Parravicini_Paolo,Contibuto_di_avviamento
Parravicini_Paolo,Compagnia_teatro_minore
Pellerani_Ebe_e_Pellarani_Alberto,Importo_400000_7
Pellerani_Ebe_e_Pellarani_Alberto,25_novembre_1969
Pellerani_Ebe_e_Pellarani_Alberto,Verbale_n.224
Pellerani_Ebe_e_Pellarani_Alberto,Stagione_1969-1970
Pellerani_Ebe_e_Pellarani_Alberto,Contibuto_di_avviamento
Pellerani_Ebe_e_Pellarani_Alberto,Compagnia_teatro_minore
Pellerani_Ester_-_Bonora_Rito,Importo_500000_3
Pellerani_Ester_-_Bonora_Rito,25_novembre_1969
Pellerani_Ester_-_Bonora_Rito,Verbale_n.224
Pellerani_Ester_-_Bonora_Rito,Stagione_1969-1970
Pellerani_Ester_-_Bonora_Rito,Contibuto_di_avviamento
Pellerani_Ester_-_Bonora_Rito,Compagnia_teatro_minore
Pellerani_Maria,Importo_300000_10
Pellerani_Maria,25_novembre_1969
Pellerani_Maria,Verbale_n.224
Pellerani_Maria,Stagione_1969-1970
Pellerani_Maria,Contibuto_di_avviamento
Pellerani_Maria,Compagnia_teatro_minore
Piccole_machere_Accettella,Importo_800000_2
Piccole_machere_Accettella,25_novembre_1969
Piccole_machere_Accettella,Verbale_n.224
Piccole_machere_Accettella,Stagione_1969-1970
Piccole_machere_Accettella,Contibuto_di_avviamento
Piccole_machere_Accettella,Compagnia_teatro_minore
Piccolo_Teatro_dei_Leggendari_(Marga_._Marmoross_-_Sergardi),Importo_500000_7
Piccolo_Teatro_dei_Leggendari_(Marga_._Marmoross_-_Sergardi),25_novembre_1969
Piccolo_Teatro_dei_Leggendari_(Marga_._Marmoross_-_Sergardi),Verbale_n.224
Piccolo_Teatro_dei_Leggendari_(Marga_._Marmoross_-_Sergardi),Stagione_1969-1970
Piccolo_Teatro_dei_Leggendari_(Marga_._Marmoross_-_Sergardi),Contributo_straordinario_
Piccolo_Teatro_dei_Leggendari_(Marga_._Marmoross_-_Sergardi),Compagnia_teatro_minore
Piccolo_Teatro_della_Città_di_Milano,Importo_175000000_1
Piccolo_Teatro_della_Città_di_Milano,3_dicembre_1969
Piccolo_Teatro_della_Città_di_Milano,Verbale_n._225
Piccolo_Teatro_della_Città_di_Milano,Stagione_1969-1970
Piccolo_Teatro_della_Città_di_Milano,Premio_finale
Piccolo_Teatro_della_Città_di_Milano,Integrazioni
Piccolo_Teatro_della_Città_di_Milano,Milano
Piccolo_Teatro_della_Città_di_Milano,Teatro_Stabile
Porcospino_II,Importo_4000000_12
Porcospino_II,21_luglio_1970
Porcospino_II,Verbale_n._228
Porcospino_II,Stagione_1969-1970
Porcospino_II,Premio_di_Qualità
Porcospino_II,Compagnia_teatrale
Proclemer-Albertazzi,Importo_265000_11
Proclemer-Albertazzi,Importo_265000_10
Proclemer-Albertazzi,21_luglio_1970
Proclemer-Albertazzi,Verbale_n._228
Proclemer-Albertazzi,Stagione_1969-1970
Proclemer-Albertazzi,Premio_di_Qualità
Proclemer-Albertazzi,Integrazione_recite
Proclemer-Albertazzi,Venezia
Proclemer-Albertazzi,Trieste
Proclemer-Albertazzi,Compagnia_teatrale
Rampini_Raimondo,Importo_750000_1
Rampini_Raimondo,25_novembre_1969
Rampini_Raimondo,Verbale_n.224
Rampini_Raimondo,Stagione_1969-1970
Rampini_Raimondo,Contibuto_di_avviamento
Rampini_Raimondo,Compagnia_teatro_minore
Rizzo_Giuseppe,Importo_300000_8
Rizzo_Giuseppe,25_novembre_1969
Rizzo_Giuseppe,Verbale_n.224
Rizzo_Giuseppe,Stagione_1969-1970
Rizzo_Giuseppe,Contibuto_di_avviamento
Rizzo_Giuseppe,Compagnia_teatro_minore
Ruta-Brasey,Importo_1500000_6
Ruta-Brasey,25_novembre_1969
Ruta-Brasey,Verbale_n.224
Ruta-Brasey,Stagione_1969-1970
Ruta-Brasey,Contibuto_di_avviamento
Ruta-Brasey,Compagnia_teatro_minore
Sociale_alla_ringhiera_diretta_da_F._Molè,Importo_800000_4
Sociale_alla_ringhiera_diretta_da_F._Molè,21_luglio_1970
Sociale_alla_ringhiera_diretta_da_F._Molè,Verbale_n._228
Sociale_alla_ringhiera_diretta_da_F._Molè,Stagione_1969-1970
Sociale_alla_ringhiera_diretta_da_F._Molè,Contributo_forfettario
Sociale_alla_ringhiera_diretta_da_F._Molè,Sperimentazione_teatrale
Sociale_Space_Re(v)action,Importo_1500000_12
Sociale_Space_Re(v)action,21_luglio_1970
Sociale_Space_Re(v)action,Verbale_n._228
Sociale_Space_Re(v)action,Stagione_1969-1970
Sociale_Space_Re(v)action,Contributo_forfettario
Sociale_Space_Re(v)action,Sperimentazione_teatrale
Sperimentale_dell'università_popolare_Contardo_Ferrini,Importo_400000_8
Sperimentale_dell'università_popolare_Contardo_Ferrini,25_novembre_1969
Sperimentale_dell'università_popolare_Contardo_Ferrini,Verbale_n.224
Sperimentale_dell'università_popolare_Contardo_Ferrini,Stagione_1969-1970
Sperimentale_dell'università_popolare_Contardo_Ferrini,Contributo_straordinario_
Sperimentale_dell'università_popolare_Contardo_Ferrini,Compagnia_teatro_minore
Spettacoli_Classici_di_Torriero,Importo_1000000_6
Spettacoli_Classici_di_Torriero,25_novembre_1969
Spettacoli_Classici_di_Torriero,Verbale_n.224
Spettacoli_Classici_di_Torriero,Stagione_1969-1970
Spettacoli_Classici_di_Torriero,Contibuto_di_avviamento
Spettacoli_Classici_di_Torriero,Compagnia_teatrale
Spettacoli_per_Ragazzi_di_Luciano_Barbieri,Importo_1000000_10
Spettacoli_per_Ragazzi_di_Luciano_Barbieri,3_dicembre_1969
Spettacoli_per_Ragazzi_di_Luciano_Barbieri,Verbale_n._225
Spettacoli_per_Ragazzi_di_Luciano_Barbieri,Stagione_1969-1970
Spettacoli_per_Ragazzi_di_Luciano_Barbieri,Premio_finale
Spettacoli_per_Ragazzi_di_Luciano_Barbieri,Teatro_ragazzi
Stabile_del_Teatro_di_Roma,Importo_4000000_16
Stabile_del_Teatro_di_Roma,21_luglio_1970
Stabile_del_Teatro_di_Roma,Verbale_n._228
Stabile_del_Teatro_di_Roma,Stagione_1969-1970
Stabile_del_Teatro_di_Roma,Premio_di_Qualità
Stabile_del_Teatro_di_Roma,Compagnia_teatrale
Stabile_del_Teatro_Milanese,Importo_9000000_4
Stabile_del_Teatro_Milanese,21_luglio_1970
Stabile_del_Teatro_Milanese,Verbale_n._228
Stabile_del_Teatro_Milanese,Stagione_1969-1970
Stabile_del_Teatro_Milanese,Premio_finale
Stabile_del_Teatro_Milanese,Premio_di_Qualità
Stabile_del_Teatro_Milanese,Compagnia_teatrale
Suffer_Remo,Importo_400000_6
Suffer_Remo,25_novembre_1969
Suffer_Remo,Verbale_n.224
Suffer_Remo,Stagione_1969-1970
Suffer_Remo,Contibuto_di_avviamento
Suffer_Remo,Compagnia_teatro_minore
Teatro_Alferd_Jarry,Importo_800000_3
Teatro_Alferd_Jarry,21_luglio_1970
Teatro_Alferd_Jarry,Verbale_n._228
Teatro_Alferd_Jarry,Stagione_1969-1970
Teatro_Alferd_Jarry,Contributo_forfettario
Teatro_Alferd_Jarry,Sperimentazione_teatrale
Teatro_Alfieri,Importo_4000000_18
Teatro_Alfieri,21_luglio_1970
Teatro_Alfieri,Verbale_n._228
Teatro_Alfieri,Stagione_1969-1970
Teatro_Alfieri,Premio_finale
Teatro_Alfieri,Torino
Teatro_Alfieri,Teatro
Teatro_Biondo,Importo_3500000_3
Teatro_Biondo,21_luglio_1970
Teatro_Biondo,Verbale_n._228
Teatro_Biondo,Stagione_1969-1970
Teatro_Biondo,Premio_finale
Teatro_Biondo,Palermo
Teatro_Biondo,Teatro
Teatro_C.T.H._Centro_Teatrale_dell'Interland_di_Sesto_San_Giovanni,Importo_200000_9
Teatro_C.T.H._Centro_Teatrale_dell'Interland_di_Sesto_San_Giovanni,21_luglio_1970
Teatro_C.T.H._Centro_Teatrale_dell'Interland_di_Sesto_San_Giovanni,Verbale_n._228
Teatro_C.T.H._Centro_Teatrale_dell'Interland_di_Sesto_San_Giovanni,Stagione_1969-1970
Teatro_C.T.H._Centro_Teatrale_dell'Interland_di_Sesto_San_Giovanni,Contributo_forfettario
Teatro_C.T.H._Centro_Teatrale_dell'Interland_di_Sesto_San_Giovanni,Sperimentazione_teatrale
Teatro_Carignano,Importo_4000000_19
Teatro_Carignano,21_luglio_1970
Teatro_Carignano,Verbale_n._228
Teatro_Carignano,Stagione_1969-1970
Teatro_Carignano,Premio_finale
Teatro_Carignano,Torino
Teatro_Carignano,Teatro
Teatro_Centrale_,Importo_2500000_2
Teatro_Centrale_,21_luglio_1970
Teatro_Centrale_,Verbale_n._228
Teatro_Centrale_,Stagione_1969-1970
Teatro_Centrale_,Premio_finale
Teatro_Centrale_,Roma
Teatro_Centrale_,Teatro
Teatro_comico_di_Firenze,Importo_1000000_4
Teatro_comico_di_Firenze,25_novembre_1969
Teatro_comico_di_Firenze,Verbale_n.224
Teatro_comico_di_Firenze,Stagione_1969-1970
Teatro_comico_di_Firenze,Contibuto_di_avviamento
Teatro_comico_di_Firenze,Compagnia_teatro_minore
Teatro_degli_Anni_Verdi,Importo_7000000_4
Teatro_degli_Anni_Verdi,3_dicembre_1969
Teatro_degli_Anni_Verdi,Verbale_n._225
Teatro_degli_Anni_Verdi,Stagione_1969-1970
Teatro_degli_Anni_Verdi,Premio_finale
Teatro_degli_Anni_Verdi,Teatro_ragazzi
Teatro_Dei_Satiri,Importo_2500000_3
Teatro_Dei_Satiri,21_luglio_1970
Teatro_Dei_Satiri,Verbale_n._228
Teatro_Dei_Satiri,Stagione_1969-1970
Teatro_Dei_Satiri,Premio_finale
Teatro_Dei_Satiri,Roma
Teatro_Dei_Satiri,Teatro
Teatro_del_Ridotto,Importo_1000000_17
Teatro_del_Ridotto,21_luglio_1970
Teatro_del_Ridotto,Verbale_n._228
Teatro_del_Ridotto,Stagione_1969-1970
Teatro_del_Ridotto,Premio_finale
Teatro_del_Ridotto,Venezia
Teatro_del_Ridotto,Teatro
Teatro_dell'Università_di_Padova,Importo_4000000_11
Teatro_dell'Università_di_Padova,3_dicembre_1969
Teatro_dell'Università_di_Padova,Verbale_n._225
Teatro_dell'Università_di_Padova,Stagione_1969-1970
Teatro_dell'Università_di_Padova,Premio_finale
Teatro_dell'Università_di_Padova,Padova
Teatro_dell'Università_di_Padova,Teatro_Universitario
Teatro_delle_Arti,Importo_1000000_18
Teatro_delle_Arti,21_luglio_1970
Teatro_delle_Arti,Verbale_n._228
Teatro_delle_Arti,Stagione_1969-1970
Teatro_delle_Arti,Premio_finale
Teatro_delle_Arti,Roma
Teatro_delle_Arti,Teatro
Teatro_delle_Muse,Importo_3500000_1
Teatro_delle_Muse,21_luglio_1970
Teatro_delle_Muse,Verbale_n._228
Teatro_delle_Muse,Stagione_1969-1970
Teatro_delle_Muse,Premio_finale
Teatro_delle_Muse,Roma
Teatro_delle_Muse,Teatro
Teatro_Eliseo,Importo_6500000_2
Teatro_Eliseo,21_luglio_1970
Teatro_Eliseo,Verbale_n._228
Teatro_Eliseo,Stagione_1969-1970
Teatro_Eliseo,Premio_finale
Teatro_Eliseo,Roma
Teatro_Eliseo,Teatro
Teatro_Gerolamo,Importo_2000000_6
Teatro_Gerolamo,21_luglio_1970
Teatro_Gerolamo,Verbale_n._228
Teatro_Gerolamo,Stagione_1969-1970
Teatro_Gerolamo,Premio_finale
Teatro_Gerolamo,Milano
Teatro_Gerolamo,Teatro
Teatro_Goldoni,Importo_400000_4
Teatro_Goldoni,25_novembre_1969
Teatro_Goldoni,Verbale_n.224
Teatro_Goldoni,Stagione_1969-1970
Teatro_Goldoni,Contibuto_di_avviamento
Teatro_Goldoni,Compagnia_teatro_minore
Teatro_in_Piazza,Importo_50000_1
Teatro_in_Piazza,25_novembre_1969
Teatro_in_Piazza,Verbale_n.224
Teatro_in_Piazza,Stagione_1969-1970
Teatro_in_Piazza,Contibuto_di_avviamento
Teatro_in_Piazza,Compagnia_teatrale
Teatro_Inisieme,Importo_225000_3
Teatro_Inisieme,21_luglio_1970
Teatro_Inisieme,Verbale_n._228
Teatro_Inisieme,Stagione_1969-1970
Teatro_Inisieme,Integrazione_recite
Teatro_Inisieme,Venezia
Teatro_Inisieme,Compagnia_teatrale
Teatro_Insieme,Importo_110000_1
Teatro_Insieme,Importo_225000_4
Teatro_Insieme,Importo_75000_2
Teatro_Insieme,Importo_15000000_9
Teatro_Insieme,21_luglio_1970
Teatro_Insieme,Verbale_n._228
Teatro_Insieme,Stagione_1969-1970
Teatro_Insieme,Premio_di_Qualità
Teatro_Insieme,Integrazione_recite
Teatro_Insieme,Contibuto_di_avviamento
Teatro_Insieme,Trieste
Teatro_Insieme,Lugano
Teatro_Insieme,Bolzano
Teatro_Insieme,Aosta
Teatro_Insieme,Compagnia_teatrale
Teatro_Libero,Importo_11000000_4
Teatro_Libero,21_luglio_1970
Teatro_Libero,Verbale_n._228
Teatro_Libero,Stagione_1969-1970
Teatro_Libero,Premio_di_Qualità
Teatro_Libero,Compagnia_teatrale
Teatro_Libero_-_Formazione_universitaria_di_Palermo,Importo_900000_2
Teatro_Libero_-_Formazione_universitaria_di_Palermo,3_dicembre_1969
Teatro_Libero_-_Formazione_universitaria_di_Palermo,Verbale_n._225
Teatro_Libero_-_Formazione_universitaria_di_Palermo,Stagione_1969-1970
Teatro_Libero_-_Formazione_universitaria_di_Palermo,Premio_finale
Teatro_Libero_-_Formazione_universitaria_di_Palermo,Palermo
Teatro_Libero_-_Formazione_universitaria_di_Palermo,Teatro_Universitario
Teatro_Manzoni,Importo_6500000_3
Teatro_Manzoni,21_luglio_1970
Teatro_Manzoni,Verbale_n._228
Teatro_Manzoni,Stagione_1969-1970
Teatro_Manzoni,Premio_finale
Teatro_Manzoni,Milano
Teatro_Manzoni,Teatro
Teatro_Moderno,Importo_265000_9
Teatro_Moderno,21_luglio_1970
Teatro_Moderno,Verbale_n._228
Teatro_Moderno,Stagione_1969-1970
Teatro_Moderno,Premio_finale
Teatro_Moderno,Integrazione_recite
Teatro_Moderno,Trieste
Teatro_Moderno,Compagnia_teatrale
Teatro_Nuovo,Importo_2500000_4
Teatro_Nuovo,Importo_6500000_1
Teatro_Nuovo,21_luglio_1970
Teatro_Nuovo,Verbale_n._228
Teatro_Nuovo,Stagione_1969-1970
Teatro_Nuovo,Premio_finale
Teatro_Nuovo,Verona
Teatro_Nuovo,Milano
Teatro_Nuovo,Teatro
Teatro_Nuovo_Mondo_di_Luisa_Giser,Importo_1000000_8
Teatro_Nuovo_Mondo_di_Luisa_Giser,3_dicembre_1969
Teatro_Nuovo_Mondo_di_Luisa_Giser,Verbale_n._225
Teatro_Nuovo_Mondo_di_Luisa_Giser,Stagione_1969-1970
Teatro_Nuovo_Mondo_di_Luisa_Giser,Premio_finale
Teatro_Nuovo_Mondo_di_Luisa_Giser,Teatro_ragazzi
Teatro_Odeon,Importo_6000000_8
Teatro_Odeon,21_luglio_1970
Teatro_Odeon,Verbale_n._228
Teatro_Odeon,Stagione_1969-1970
Teatro_Odeon,Premio_finale
Teatro_Odeon,Milano
Teatro_Odeon,Teatro
Teatro_Ora_Zero_delle_Venezie,Importo_75000_1
Teatro_Ora_Zero_delle_Venezie,21_luglio_1970
Teatro_Ora_Zero_delle_Venezie,Verbale_n._228
Teatro_Ora_Zero_delle_Venezie,Stagione_1969-1970
Teatro_Ora_Zero_delle_Venezie,Integrazione_recite
Teatro_Ora_Zero_delle_Venezie,Trieste
Teatro_Ora_Zero_delle_Venezie,Compagnia_teatrale
Teatro_Parioli,Importo_5000000_17
Teatro_Parioli,21_luglio_1970
Teatro_Parioli,Verbale_n._228
Teatro_Parioli,Stagione_1969-1970
Teatro_Parioli,Premio_finale
Teatro_Parioli,Roma
Teatro_Parioli,Teatro
Teatro_per_Ragazzi_di_Luciano_Colla,Importo_1000000_9
Teatro_per_Ragazzi_di_Luciano_Colla,3_dicembre_1969
Teatro_per_Ragazzi_di_Luciano_Colla,Verbale_n._225
Teatro_per_Ragazzi_di_Luciano_Colla,Stagione_1969-1970
Teatro_per_Ragazzi_di_Luciano_Colla,Premio_finale
Teatro_per_Ragazzi_di_Luciano_Colla,Teatro_ragazzi
Teatro_Piccinni,Importo_3500000_2
Teatro_Piccinni,21_luglio_1970
Teatro_Piccinni,Verbale_n._228
Teatro_Piccinni,Stagione_1969-1970
Teatro_Piccinni,Premio_finale
Teatro_Piccinni,Bari
Teatro_Piccinni,Teatro
Teatro_Politeama,Importo_4000000_17
Teatro_Politeama,21_luglio_1970
Teatro_Politeama,Verbale_n._228
Teatro_Politeama,Stagione_1969-1970
Teatro_Politeama,Premio_finale
Teatro_Politeama,Napoli
Teatro_Politeama,Teatro
Teatro_Popolare_i_Figli_d'arte,Importo_500000_4
Teatro_Popolare_i_Figli_d'arte,25_novembre_1969
Teatro_Popolare_i_Figli_d'arte,Verbale_n.224
Teatro_Popolare_i_Figli_d'arte,Stagione_1969-1970
Teatro_Popolare_i_Figli_d'arte,Contibuto_di_avviamento
Teatro_Popolare_i_Figli_d'arte,Compagnia_teatro_minore
Teatro_Ridotto_Eliseo,Importo_3000000_25
Teatro_Ridotto_Eliseo,21_luglio_1970
Teatro_Ridotto_Eliseo,Verbale_n._228
Teatro_Ridotto_Eliseo,Stagione_1969-1970
Teatro_Ridotto_Eliseo,Premio_finale
Teatro_Ridotto_Eliseo,Roma
Teatro_Ridotto_Eliseo,Teatro
Teatro_San_Babila,Importo_5000000_18
Teatro_San_Babila,Importo_335000_4
Teatro_San_Babila,Importo_335000_3
Teatro_San_Babila,Importo_15000000_8
Teatro_San_Babila,21_luglio_1970
Teatro_San_Babila,Verbale_n._228
Teatro_San_Babila,Stagione_1969-1970
Teatro_San_Babila,Premio_finale
Teatro_San_Babila,Premio_di_Qualità
Teatro_San_Babila,Integrazione_recite
Teatro_San_Babila,Contibuto_di_avviamento
Teatro_San_Babila,Venezia
Teatro_San_Babila,Milano
Teatro_San_Babila,Bolzano
Teatro_San_Babila,Compagnia_teatrale
Teatro_San_Ferdinando,Importo_4000000_20
Teatro_San_Ferdinando,21_luglio_1970
Teatro_San_Ferdinando,Verbale_n._228
Teatro_San_Ferdinando,Stagione_1969-1970
Teatro_San_Ferdinando,Premio_finale
Teatro_San_Ferdinando,Napoli
Teatro_San_Ferdinando,Teatro
Teatro_San_Genesio,Importo_1500000_16
Teatro_San_Genesio,21_luglio_1970
Teatro_San_Genesio,Verbale_n._228
Teatro_San_Genesio,Stagione_1969-1970
Teatro_San_Genesio,Premio_finale
Teatro_San_Genesio,Roma
Teatro_San_Genesio,Teatro
Teatro_Sloveno,Importo_5000000_14
Teatro_Sloveno,26_febbraio_1970
Teatro_Sloveno,Verbale_n._226
Teatro_Sloveno,Stagione_1969-1970
Teatro_Sloveno,Premio_finale
Teatro_Sloveno,Contributo_forfettario
Teatro_Sloveno,Trieste
Teatro_Sloveno,Compagnia_teatrale
Teatro_Stabile_della_città_di_Torino,Importo_18000000_3
Teatro_Stabile_della_città_di_Torino,Importo_125000000_1
Teatro_Stabile_della_città_di_Torino,3_dicembre_1969
Teatro_Stabile_della_città_di_Torino,21_luglio_1970
Teatro_Stabile_della_città_di_Torino,Verbale_n._228
Teatro_Stabile_della_città_di_Torino,Verbale_n._225
Teatro_Stabile_della_città_di_Torino,Stagione_1969-1970
Teatro_Stabile_della_città_di_Torino,Premio_finale
Teatro_Stabile_della_città_di_Torino,Integrazioni
Teatro_Stabile_della_città_di_Torino,Torino
Teatro_Stabile_della_città_di_Torino,Teatro_Stabile
Teatro_Stabile_di_Bolzano,Importo_8000000_5
Teatro_Stabile_di_Bolzano,Importo_60000000_1
Teatro_Stabile_di_Bolzano,3_dicembre_1969
Teatro_Stabile_di_Bolzano,21_luglio_1970
Teatro_Stabile_di_Bolzano,Verbale_n._228
Teatro_Stabile_di_Bolzano,Verbale_n._225
Teatro_Stabile_di_Bolzano,Stagione_1969-1970
Teatro_Stabile_di_Bolzano,Premio_finale
Teatro_Stabile_di_Bolzano,Integrazioni
Teatro_Stabile_di_Bolzano,Bolzano
Teatro_Stabile_di_Bolzano,Teatro_Stabile
Teatro_Stabile_di_Genova,Importo_20000000_9
Teatro_Stabile_di_Genova,Importo_155000000_1
Teatro_Stabile_di_Genova,3_dicembre_1969
Teatro_Stabile_di_Genova,21_luglio_1970
Teatro_Stabile_di_Genova,Verbale_n._228
Teatro_Stabile_di_Genova,Verbale_n._225
Teatro_Stabile_di_Genova,Stagione_1969-1970
Teatro_Stabile_di_Genova,Premio_finale
Teatro_Stabile_di_Genova,Integrazioni
Teatro_Stabile_di_Genova,Genova
Teatro_Stabile_di_Genova,Teatro_Stabile
Teatro_Stabile_di_Roma,Importo_30000000_1
Teatro_Stabile_di_Roma,Importo_1500000_7
Teatro_Stabile_di_Roma,26_febbraio_1970
Teatro_Stabile_di_Roma,25_novembre_1969
Teatro_Stabile_di_Roma,Verbale_n.224
Teatro_Stabile_di_Roma,Verbale_n._226
Teatro_Stabile_di_Roma,Stagione_1969-1970
Teatro_Stabile_di_Roma,Premio_finale
Teatro_Stabile_di_Roma,Manifestazione_Straordinaria
Teatro_Stabile_di_Roma,Contibuto_di_avviamento
