id;label;type;node_value;x;y
"Piccole_machere_Accettella";"Piccole machere Accettella";"Soggetto beneficiario";"800000";931.7076416015625;1116.63818359375
"Piccolo_di_Milano";"Piccolo di Milano";"Soggetto beneficiario";"163000000";1019.8660278320312;1060.4444580078125
"Piccolo_di_Milano_"Teatro_quartiere"";"Piccolo di Milano "Teatro quartiere"";"Soggetto beneficiario";"5000000";987.087890625;1067.489990234375
"Piccolo_Teatro_dei_Leggendari_(Marga_._Marmoross_-_Sergardi)";"Piccolo Teatro dei Leggendari (Marga . Marmoross - Sergardi)";"Soggetto beneficiario";"500000";948.0682983398438;1121.2325439453125
"Piccolo_Teatro_della_Città_di_Milano";"Piccolo Teatro della Città di Milano";"Soggetto beneficiario";"413000000";1010.8641967773438;1070.986083984375
"Politeama";"Politeama";"Soggetto beneficiario";"5000000";1011.759765625;1009.5239868164062
"Politeama_";"Politeama";"Soggetto beneficiario";"3000000";1023.2694091796875;1030.952880859375
"Porcospino_II";"Porcospino II";"Soggetto beneficiario";"4000000";955.6484375;1044.8135986328125
"Proclemer-Albertazzi";"Proclemer-Albertazzi";"Soggetto beneficiario";"7530000";961.7312622070312;1027.2529296875
"Puccini";"Puccini";"Soggetto beneficiario";"2500000";1019.79638671875;1045.2293701171875
"Pupi_Siciliani_di_Francesco_Sclafani";"Pupi Siciliani di Francesco Sclafani";"Soggetto beneficiario";"300000";933.849365234375;1121.2491455078125
"Raf_Vallone";"Raf Vallone";"Soggetto beneficiario";"8850000";978.3109741210938;1019.228515625
"Rampini_Raimondo";"Rampini Raimondo";"Soggetto beneficiario";"750000";937.4749755859375;1114.1929931640625
"Ridotto";"Ridotto";"Soggetto beneficiario";"2000000";1005.130126953125;1014.1095581054688
"Ridotto_Eliseo";"Ridotto Eliseo";"Soggetto beneficiario";"6000000";1013.0016479492188;1026.8145751953125
"Rizzo_Giuseppe";"Rizzo Giuseppe";"Soggetto beneficiario";"300000";932.1485595703125;1111.3062744140625
"Ruta-Brasey";"Ruta-Brasey";"Soggetto beneficiario";"1500000";936.5364379882812;1120.1234130859375
"S._Genesio";"S. Genesio";"Soggetto beneficiario";"2000000";1018.7945556640625;1023.19384765625
"San_Babila";"San Babila";"Soggetto beneficiario";"9450000";991.5429077148438;1028.25537109375
"San_Ferdinando";"San Ferdinando";"Soggetto beneficiario";"9500000";1007.2108764648438;1018.5064697265625
"Sant'Erasmo";"Sant'Erasmo";"Soggetto beneficiario";"3000000";1016.9735107421875;1043.46630859375
"Satiri";"Satiri";"Soggetto beneficiario";"3000000";1023.8125;1035.5234375
"Sistina";"Sistina";"Soggetto beneficiario";"4000000";1023.5174560546875;1038.3775634765625
"Sociale_alla_ringhiera_diretta_da_F._Molè";"Sociale alla ringhiera diretta da F. Molè";"Soggetto beneficiario";"800000";970.596435546875;1089.762939453125
"Sociale_Emme_Effe";"Sociale Emme Effe";"Soggetto beneficiario";"2000000";981.3517456054688;1004.8953857421875
"Sociale_Ninchi";"Sociale Ninchi";"Soggetto beneficiario";"300000";973.8692016601562;1017.1172485351562
"Sociale_Ninchi_ed_Alessandro_Ninchi";"Sociale Ninchi ed Alessandro Ninchi";"Soggetto beneficiario";"4000000";989.3688354492188;1005.1026611328125
"Sociale_Space_Re(v)action";"Sociale Space Re(v)action";"Soggetto beneficiario";"1500000";963.68115234375;1086.3240966796875
"Space_re(v)action";"Space re(v)action";"Soggetto beneficiario";"1000000";1016.5437622070312;1036.76318359375
"Sperimentale_dell'università_popolare_Contardo_Ferrini";"Sperimentale dell'università popolare Contardo Ferrini";"Soggetto beneficiario";"400000";947.8330688476562;1115.505859375
"Spettacoli_Classici_di_Torriero";"Spettacoli Classici di Torriero";"Soggetto beneficiario";"1000000";937.7928466796875;1086.9183349609375
"Spettacoli_M.A._(Modugno)";"Spettacoli M.A. (Modugno)";"Soggetto beneficiario";"800000";970.977294921875;1034.767822265625
"Spettacoli_per_Ragazzi_di_Luciano_Barbieri";"Spettacoli per Ragazzi di Luciano Barbieri";"Soggetto beneficiario";"1000000";1026.404296875;1100.5682373046875
"Stabile_del_Friuli-Venezia_Giulia";"Stabile del Friuli-Venezia Giulia";"Soggetto beneficiario";"26000000";992.1446533203125;1048.049560546875
"Stabile_del_Teatro_di_Roma";"Stabile del Teatro di Roma";"Soggetto beneficiario";"10000000";973.9521484375;1029.898193359375
"Stabile_del_Teatro_Milanese";"Stabile del Teatro Milanese";"Soggetto beneficiario";"19000000";984.0615844726562;1039.1904296875
"Stabile_dell'Aquila";"Stabile dell'Aquila";"Soggetto beneficiario";"23000000";989.7618408203125;1045.9534912109375
"Stabile_di_Bolzano";"Stabile di Bolzano";"Soggetto beneficiario";"18000000";996.6437377929688;1047.1802978515625
"Stabile_di_Genova";"Stabile di Genova";"Soggetto beneficiario";"40000000";988.0560913085938;1049.1378173828125
"Stabile_di_Torino";"Stabile di Torino";"Soggetto beneficiario";"32000000";994.6360473632812;1049.5921630859375
"Stoppa-Salerno";"Stoppa-Salerno";"Soggetto beneficiario";"6000000";985.919921875;1001.5040893554688
"Suffer_Remo";"Suffer Remo";"Soggetto beneficiario";"400000";925.7249145507812;1110.513671875
"Teatro_Accademico_dell'Università_de_L'Aquila";"Teatro Accademico dell'Università de L'Aquila";"Soggetto beneficiario";"1500000";1040.5478515625;1093.16552734375
"Teatro_Alferd_Jarry";"Teatro Alferd Jarry";"Soggetto beneficiario";"800000";967.0208129882812;1086.667236328125
"Teatro_Alfieri";"Teatro Alfieri";"Soggetto beneficiario";"4000000";990.4474487304688;1057.9864501953125
"Teatro_Biondo";"Teatro Biondo";"Soggetto beneficiario";"3500000";999.1107788085938;1064.2449951171875
"Teatro_C.T.H._Centro_Teatrale_dell'Interland_di_Sesto_San_Giovanni";"Teatro C.T.H. Centro Teatrale dell'Interland di Sesto San Giovanni";"Soggetto beneficiario";"200000";964.4104614257812;1090.1649169921875
"Teatro_Carignano";"Teatro Carignano";"Soggetto beneficiario";"4000000";996.5021362304688;1057.8525390625
"Teatro_Centrale_";"Teatro Centrale";"Soggetto beneficiario";"2500000";996.0057373046875;1065.0389404296875
"Teatro_Classico_Giuseppe_Faraglia";"Teatro Classico Giuseppe Faraglia";"Soggetto beneficiario";"200000";922.9286499023438;1110.07666015625
"Teatro_Comico_(Macario)";"Teatro Comico (Macario)";"Soggetto beneficiario";"350000";976.730712890625;1023.470458984375
"Teatro_comico_di_Firenze";"Teatro comico di Firenze";"Soggetto beneficiario";"1000000";929.1495361328125;1118.404541015625
"Teatro_Comico_di_Firenze_diretta_da_Dory_Cei";"Teatro Comico di Firenze diretta da Dory Cei";"Soggetto beneficiario";"500000";1015.8302001953125;1006.2396240234375
"Teatro_Comico_Macario";"Teatro Comico Macario";"Soggetto beneficiario";"9000000";991.4378662109375;1002.7645263671875
"Teatro_d'Oggi";"Teatro d'Oggi";"Soggetto beneficiario";"800000";964.919677734375;1018.6939697265625
"Teatro_degli_Anni_Verdi";"Teatro degli Anni Verdi";"Soggetto beneficiario";"7000000";1029.6300048828125;1100.942626953125
"Teatro_Dei_Satiri";"Teatro Dei Satiri";"Soggetto beneficiario";"2500000";997.974365234375;1060.16796875
"Teatro_del_Ridotto";"Teatro del Ridotto";"Soggetto beneficiario";"1000000";988.9480590820312;1053.5933837890625
"Teatro_dell'Università_de_L'Aquila";"Teatro dell'Università de L'Aquila";"Soggetto beneficiario";"2000000";1030.60302734375;1081.7005615234375
"Teatro_dell'Università_di_Padova";"Teatro dell'Università di Padova";"Soggetto beneficiario";"4000000";1022.3171997070312;1102.736572265625
"Teatro_delle_Arti";"Teatro delle Arti";"Soggetto beneficiario";"1000000";994.11572265625;1067.03564453125
"Teatro_delle_Arti_(Pepppino_De_Filippo)";"Teatro delle Arti (Pepppino De Filippo)";"Soggetto beneficiario";"5000000";1020.9352416992188;1037.464111328125
"Teatro_delle_Dieci";"Teatro delle Dieci";"Soggetto beneficiario";"100000";971.8720092773438;1025.451416015625
"Teatro_delle_Muse";"Teatro delle Muse";"Soggetto beneficiario";"3500000";994.1112670898438;1060.0406494140625
"Teatro_di_Eduardo";"Teatro di Eduardo";"Soggetto beneficiario";"15000000";948.92431640625;1072.75537109375
"Teatro_Eliseo";"Teatro Eliseo";"Soggetto beneficiario";"6500000";993.0908203125;1057.1754150390625
"Teatro_Gerolamo";"Teatro Gerolamo";"Soggetto beneficiario";"2000000";991.4632568359375;1065.0914306640625
"Teatro_Goldoni";"Teatro Goldoni";"Soggetto beneficiario";"400000";927.0541381835938;1116.190673828125
"Teatro_in_Piazza";"Teatro in Piazza";"Soggetto beneficiario";"0";940.4160766601562;1090.001220703125
"Teatro_Inisieme";"Teatro Inisieme";"Soggetto beneficiario";"225000";951.2720947265625;1055.717041015625
"Teatro_Insieme";"Teatro Insieme";"Soggetto beneficiario";"51610000";952.56640625;1044.9205322265625
"Teatro_Libero";"Teatro Libero";"Soggetto beneficiario";"11000000";955.8720092773438;1035.5706787109375
"Teatro_Libero_-_Formazione_universitaria_di_Palermo";"Teatro Libero - Formazione universitaria di Palermo";"Soggetto beneficiario";"900000";1024.4412841796875;1098.7086181640625
"Teatro_Manzoni";"Teatro Manzoni";"Soggetto beneficiario";"6500000";993.6111450195312;1070.6629638671875
"Teatro_Moderno";"Teatro Moderno";"Soggetto beneficiario";"4265000";979.4833984375;1048.1220703125
"Teatro_Nuovo";"Teatro Nuovo";"Soggetto beneficiario";"9000000";1003.8976440429688;1061.91650390625
"Teatro_Nuovo_Mondo_di_Luisa_Giser";"Teatro Nuovo Mondo di Luisa Giser";"Soggetto beneficiario";"1000000";1034.2449951171875;1098.979248046875
"Teatro_Odeon";"Teatro Odeon";"Soggetto beneficiario";"6000000";989.427734375;1060.83251953125
"Teatro_Ora_Zero_delle_Venezie";"Teatro Ora Zero delle Venezie";"Soggetto beneficiario";"75000";950.6314697265625;1059.0926513671875
"Teatro_Parioli";"Teatro Parioli";"Soggetto beneficiario";"5000000";993.1359252929688;1062.686279296875
"Teatro_per_Ragazzi_di_Luciano_Colla";"Teatro per Ragazzi di Luciano Colla";"Soggetto beneficiario";"1000000";1031.701416015625;1098.8497314453125
"Teatro_per_ragazzi_di_Roma";"Teatro per ragazzi di Roma";"Soggetto beneficiario";"3000000";1044.27978515625;1060.662353515625
"Teatro_Piccinni";"Teatro Piccinni";"Soggetto beneficiario";"3500000";997.6029052734375;1067.595458984375
"Teatro_Politeama";"Teatro Politeama";"Soggetto beneficiario";"4000000";993.2194213867188;1054.388427734375
"Teatro_Popolare_i_Figli_d'arte";"Teatro Popolare i Figli d'arte";"Soggetto beneficiario";"500000";929.3098754882812;1108.146484375
"Teatro_Ragazzi_Gugliemo_Viti";"Teatro Ragazzi Gugliemo Viti";"Soggetto beneficiario";"1000000";1003.9577026367188;1050.61962890625
"Teatro_Ridotto_Eliseo";"Teatro Ridotto Eliseo";"Soggetto beneficiario";"3000000";996.3619384765625;1070.255615234375
"Teatro_San_Babila";"Teatro San Babila";"Soggetto beneficiario";"53670000";969.2415771484375;1044.0518798828125
"Teatro_San_Ferdinando";"Teatro San Ferdinando";"Soggetto beneficiario";"4000000";996.25048828125;1054.9169921875
"Teatro_San_Genesio";"Teatro San Genesio";"Soggetto beneficiario";"1500000";996.2110595703125;1062.4910888671875
"Teatro_Sloveno";"Teatro Sloveno";"Soggetto beneficiario";"11000000";988.3216552734375;1084.517333984375
"Teatro_Stabile_Bolzano";"Teatro Stabile Bolzano";"Soggetto beneficiario";"41000000";1015.626220703125;1059.851806640625
"Teatro_Stabile_Catania";"Teatro Stabile Catania";"Soggetto beneficiario";"61000000";1021.9913330078125;1062.2398681640625
"Teatro_Stabile_de_L'Aquila";"Teatro Stabile de L'Aquila";"Soggetto beneficiario";"132000000";1043.213623046875;1065.9046630859375
"Teatro_Stabile_della_città_di_Torino";"Teatro Stabile della città di Torino";"Soggetto beneficiario";"143000000";1019.3870849609375;1092.2718505859375
"Teatro_Stabile_di_Bolzano";"Teatro Stabile di Bolzano";"Soggetto beneficiario";"136000000";1000.2666015625;1083.81298828125
"Teatro_Stabile_di_Catania";"Teatro Stabile di Catania";"Soggetto beneficiario";"96000000";1021.7689208984375;1072.2203369140625
"Teatro_Stabile_di_Genova";"Teatro Stabile di Genova";"Soggetto beneficiario";"465000000";1009.8685913085938;1082.227294921875
"Teatro_Stabile_di_Roma";"Teatro Stabile di Roma";"Soggetto beneficiario";"111500000";983.0771484375;1090.4085693359375
"Teatro_Stabile_di_Torino";"Teatro Stabile di Torino";"Soggetto beneficiario";"238000000";1020.0654907226562;1067.5867919921875
"Teatro_Stabile_di_Trieste";"Teatro Stabile di Trieste";"Soggetto beneficiario";"45000000";1028.0263671875;1058.494140625
"Teatro_Stabile_Friuli-Venezia_Giulia";"Teatro Stabile Friuli-Venezia Giulia";"Soggetto beneficiario";"94000000";1011.2118530273438;1063.5435791015625
"Teatro_Stabile_Genova";"Teatro Stabile Genova";"Soggetto beneficiario";"26000000";990.1026611328125;1070.595703125
"Teatro_Stabile_L'Aquila";"Teatro Stabile L'Aquila";"Soggetto beneficiario";"24000000";1000.6422729492188;1069.2611083984375
"Teatro_Stabile_Milanese";"Teatro Stabile Milanese";"Soggetto beneficiario";"1500000";949.8861083984375;1086.352783203125
"Teatro_Stabile_Roma";"Teatro Stabile Roma";"Soggetto beneficiario";"10000000";988.9893188476562;1063.696533203125
"Teatro_Stabile_Torino";"Teatro Stabile Torino";"Soggetto beneficiario";"24000000";990.51416015625;1067.35888671875
"Teatro_Stabile_Trieste";"Teatro Stabile Trieste";"Soggetto beneficiario";"15000000";984.4331665039062;1063.6376953125
"Teatro_Tascabile_di_Bergamo";"Teatro Tascabile di Bergamo";"Soggetto beneficiario";"800000";1013.904052734375;1011.1278076171875
"Teatro_Università_Ca'_Foscari";"Teatro Università Ca' Foscari";"Soggetto beneficiario";"7000000";1014.4859008789062;1088.9141845703125
"Teatro_Universitario_Bologna";"Teatro Universitario Bologna";"Soggetto beneficiario";"3000000";1052.7379150390625;1076.51708984375
"Teatro_Universitario_Ca'_Foscari";"Teatro Universitario Ca' Foscari";"Soggetto beneficiario";"7000000";1017.2199096679688;1067.193603515625
"Teatro_Universitario_di_Bari";"Teatro Universitario di Bari";"Soggetto beneficiario";"3000000";1052.8619384765625;1067.5045166015625
"Teatro_Universitario_di_Parma";"Teatro Universitario di Parma";"Soggetto beneficiario";"4500000";1053.4713134765625;1073.4119873046875
"Teatro_Uomo";"Teatro Uomo";"Soggetto beneficiario";"1000000";1015.09326171875;1013.2354125976562
"Teri-Lojodice";"Teri-Lojodice";"Soggetto beneficiario";"10000000";993.0111694335938;1000.773681640625
"Tieri-Lojodice-Bonagura";"Tieri-Lojodice-Bonagura";"Soggetto beneficiario";"3680000";946.656005859375;1038.5218505859375
"Tino_Buazzelli";"Tino Buazzelli";"Soggetto beneficiario";"9765000";966.40869140625;1038.5753173828125
"Tordinona";"Tordinona";"Soggetto beneficiario";"1500000";1021.023193359375;1025.7886962890625
"Toselli_Giacomo";"Toselli Giacomo";"Soggetto beneficiario";"500000";939.8488159179688;1120.05712890625
"Ultima_Edizione";"Ultima Edizione";"Soggetto beneficiario";"6000000";978.4627685546875;1001.9288330078125
"Umberto_Verdirosi";"Umberto Verdirosi";"Soggetto beneficiario";"500000";934.4553833007812;1117.19384765625
"Walter_Chari";"Walter Chari";"Soggetto beneficiario";"3000000";984.2508544921875;1003.488037109375
"Compagnia_di_Commedia_Musicale";"Compagnia di Commedia Musicale";"Tipologia soggetto";"50000000";994.9038696289062;1026.8319091796875
"Compagnia_teatrale";"Compagnia teatrale";"Tipologia soggetto";"1117081000";972.5878295898438;1047.1007080078125
"Compagnia_teatro_minore";"Compagnia teatro minore";"Tipologia soggetto";"24250000";940.65869140625;1106.5936279296875
"Ente_Statale";"Ente Statale";"Tipologia soggetto";"125000000";1019.8726196289062;1133.996337890625
"Manifestazione_Straordinaria";"Manifestazione Straordinaria";"Tipologia soggetto";"15700000";997.5739135742188;1087.9815673828125
"Sperimentazione_teatrale";"Sperimentazione teatrale";"Tipologia soggetto";"38900000";999.7800903320312;1054.461669921875
"Teatro";"Teatro";"Tipologia soggetto";"259000000";1005.2648315429688;1040.2340087890625
"Teatro_ragazzi";"Teatro ragazzi";"Tipologia soggetto";"80000000";1020.7320556640625;1079.468994140625
"Teatro_Stabile";"Teatro Stabile";"Tipologia soggetto";"2707000000";1003.03271484375;1074.4893798828125
"Teatro_Universitario";"Teatro Universitario";"Tipologia soggetto";"80200000";1034.3994140625;1093.4864501953125
"Aosta";"Aosta";"Città";"260000";960.5922241210938;1052.65625
"Bari";"Bari";"Città";"19000000";1016.2012329101562;1063.5693359375
"Bologna";"Bologna";"Città";"6000000";1018.86572265625;1083.4864501953125
"Bolzano";"Bolzano";"Città";"173475000";974.0947875976562;1053.6810302734375
"Catania";"Catania";"Città";"237000000";1005.7919311523438;1068.7752685546875
"Firenze";"Firenze";"Città";"4300000";990.0196533203125;1080.0914306640625
"Genova";"Genova";"Città";"477000000";1009.2937622070312;1077.8548583984375
"L'Aquila";"L'Aquila";"Città";"240500000";1016.1044921875;1079.2843017578125
"Lugano";"Lugano";"Città";"3485000";958.88037109375;1047.723388671875
"Milano";"Milano";"Città";"641000000";1000.7368774414062;1061.86376953125
"Napoli";"Napoli";"Città";"27000000";1007.2543334960938;1045.1197509765625
"Padova";"Padova";"Città";"59000000";1003.3717041015625;1077.7998046875
"Palermo";"Palermo";"Città";"15900000";1014.0390014648438;1067.7296142578125
"Parma";"Parma";"Città";"14500000";1015.2492065429688;1072.0538330078125
"Perugia";"Perugia";"Città";"6000000";1013.728759765625;1082.0428466796875
"Roma";"Roma";"Città";"307200000";1005.7721557617188;1057.55908203125
"Siena";"Siena";"Città";"1000000";974.2258911132812;1092.6358642578125
"Torino";"Torino";"Città";"415000000";1008.5587768554688;1057.059326171875
"Trieste";"Trieste";"Città";"250636000";969.73974609375;1049.563232421875
"Urbino";"Urbino";"Città";"3000000";1013.9840698242188;1079.090087890625
"Venezia";"Venezia";"Città";"27785000";975.3117065429688;1040.7821044921875
"Verona";"Verona";"Città";"8500000";1007.1282348632812;1053.65380859375
"Contibuto_di_avviamento";"Contibuto di avviamento";"Tipologia sovvenzione";"272850000";939.3705444335938;1097.674560546875
"Contributo_forfettario";"Contributo forfettario";"Tipologia sovvenzione";"18600000";969.9421997070312;1110.2034912109375
"Contributo_integrativo";"Contributo integrativo";"Tipologia sovvenzione";"25000000";1037.849853515625;1123.298095703125
"Contributo_straordinario_";"Contributo straordinario";"Tipologia sovvenzione";"6700000";967.4484252929688;1098.2540283203125
"Integrazione_recite";"Integrazione recite";"Tipologia sovvenzione";"29841000";945.4086303710938;1028.57763671875
"Integrazioni";"Integrazioni";"Tipologia sovvenzione";"573000000";995.5241088867188;1081.16552734375
"Manifestazione_Straordinaria";"Manifestazione Straordinaria";"Tipologia sovvenzione";"156000000";997.5739135742188;1087.9815673828125
"Premio_di_Qualità";"Premio di Qualità";"Tipologia sovvenzione";"503500000";965.241943359375;1004.01123046875
"Premio_finale";"Premio finale";"Tipologia sovvenzione";"2911640000";1030.417724609375;1052.6942138671875
"Stagione_1968-1969";"Stagione 1968-1969";"Stagione";"1143780000";999.9854736328125;1047.8592529296875
"Stagione_1969-1970";"Stagione 1969-1970";"Stagione";"1599161000";969.3348999023438;1079.1612548828125
"Stagione_1970-1971";"Stagione 1970-1971";"Stagione";"1754190000";994.782470703125;1040.302978515625
"Appunto";"Appunto";"Tipo documento";"620500000";1041.3055419921875;1075.973876953125
"Verbale_n._225";"Verbale n. 225";"Tipo documento";"833900000";1029.0765380859375;1110.5955810546875
"Verbale_n._226";"Verbale n. 226";"Tipo documento";"85500000";973.9998779296875;1109.1556396484375
"Verbale_n._228";"Verbale n. 228";"Tipo documento";"441811000";972.0929565429688;1059.2298583984375
"Verbale_n._229";"Verbale n. 229";"Tipo documento";"93250000";936.7411499023438;1061.256103515625
"Verbale_n._230";"Verbale n. 230";"Tipo documento";"1033000000";1006.6043701171875;1085.9910888671875
"Verbale_n._232";"Verbale n. 232";"Tipo documento";"105700000";999.2297973632812;1118.9498291015625
"Verbale_n._234";"Verbale n. 234";"Tipo documento";"623000000";992.3742065429688;1020.1195678710938
"Verbale_n._237";"Verbale n. 237";"Tipo documento";"4940000";1022.2549438476562;998.1994018554688
"Verbale_n.222";"Verbale n.222";"Tipo documento";"496480000";991.9074096679688;1040.94677734375
"Verbale_n.223";"Verbale n.223";"Tipo documento";"26800000";1015.43896484375;1106.6033935546875
"Verbale_n.224";"Verbale n.224";"Tipo documento";"132250000";935.6852416992188;1101.552490234375
"17_dicembre_1971";"17 dicembre 1971";"Data documento";"4940000";1041.25537109375;992.0137939453125
"17_luglio_1969";"17 luglio 1969";"Data documento";"496480000";993.7957763671875;1037.191650390625
"21_luglio_1970";"21 luglio 1970";"Data documento";"441811000";968.666259765625;1060.2254638671875
"22_luglio_1971";"22 luglio 1971";"Data documento";"623000000";992.86962890625;1015.5995483398438
"23_aprile_1971";"23 aprile 1971";"Data documento";"105700000";994.366455078125;1135.82568359375
"25_novembre_1969";"25 novembre 1969";"Data documento";"132250000";932.8817749023438;1103.804931640625
"26_febbraio_1970";"26 febbraio 1970";"Data documento";"85500000";980.5519409179688;1125.95263671875
"29_ottobre_1968";"29 ottobre 1968";"Data documento";"40000000";1071.8294677734375;1070.111572265625
"29_ottobre_1969";"29 ottobre 1969";"Data documento";"45000000";1065.568603515625;1064.940185546875
"29_ottobre_1970";"29 ottobre 1970";"Data documento";"188250000";967.9996337890625;1066.178955078125
"29_ottobre_1971";"29 ottobre 1971";"Data documento";"115000000";1049.079833984375;1087.0064697265625
"29_ottobre_1972";"29 ottobre 1972";"Data documento";"145000000";1058.34423828125;1066.040771484375
"29_ottobre_1973";"29 ottobre 1973";"Data documento";"80000000";1031.548583984375;1090.9937744140625
"29_ottobre_1974";"29 ottobre 1974";"Data documento";"40000000";1059.3001708984375;1068.865478515625
"29_ottobre_1975";"29 ottobre 1975";"Data documento";"35000000";1057.529296875;1063.136962890625
"29_ottobre_1976";"29 ottobre 1976";"Data documento";"3000000";1073.7423095703125;1076.50732421875
"29_ottobre_1977";"29 ottobre 1977";"Data documento";"3000000";1075.2659912109375;1070.0394287109375
"29_ottobre_1978";"29 ottobre 1978";"Data documento";"4500000";1075.8701171875;1073.932373046875
"29_ottobre_1979";"29 ottobre 1979";"Data documento";"7000000";1053.48681640625;1070.4571533203125
"29_ottobre_1980";"29 ottobre 1980";"Data documento";"3000000";1073.3514404296875;1065.27490234375
"3_dicembre_1969";"3 dicembre 1969";"Data documento";"833900000";1032.3936767578125;1111.8994140625
"30_ottobre_1969";"30 ottobre 1969";"Data documento";"26800000";1023.863037109375;1116.50048828125
"4_dicembre_1970";"4 dicembre 1970";"Data documento";"1033000000";1008.6502685546875;1088.250732421875
"Gennaio_1969";"gennaio 1969";"Data documento";"5000000";1067.2802734375;1060.147705078125
"Importo_40000000_1";"40000000";"Importo";"40000000";1075.3389892578125;1055.309814453125
"Importo_45000000_1";"45000000";"Importo";"45000000";1067.45556640625;1048.26416015625
"Importo_95000000_1";"95000000";"Importo";"95000000";1056.113525390625;1060.127197265625
"Importo_115000000_1";"115000000";"Importo";"115000000";1045.78076171875;1080.655517578125
"Importo_145000000_1";"145000000";"Importo";"145000000";1057.7811279296875;1051.3402099609375
"Importo_80000000_1";"80000000";"Importo";"80000000";1015.2826538085938;1091.1429443359375
"Importo_40000000_2";"40000000";"Importo";"40000000";1061.2149658203125;1051.4385986328125
"Importo_35000000_1";"35000000";"Importo";"35000000";1054.694091796875;1050.172607421875
"Importo_3000000_1";"3000000";"Importo";"3000000";1079.6451416015625;1065.3704833984375
"Importo_3000000_2";"3000000";"Importo";"3000000";1080.566162109375;1054.8875732421875
"Importo_4500000_1";"4500000";"Importo";"4500000";1080.1148681640625;1061.0675048828125
"Importo_7000000_1";"7000000";"Importo";"7000000";1047.3233642578125;1067.5367431640625
"Importo_3000000_3";"3000000";"Importo";"3000000";1075.4154052734375;1049.561767578125
"Importo_5000000_1";"5000000";"Importo";"5000000";1072.451416015625;1043.7738037109375
"Importo_20000000_1";"20000000";"Importo";"20000000";1051.5284423828125;1031.5030517578125
"Importo_20000000_2";"20000000";"Importo";"20000000";1022.9102172851562;1005.864013671875
"Importo_20000000_3";"20000000";"Importo";"20000000";1025.459228515625;1011.410400390625
"Importo_20000000_4";"20000000";"Importo";"20000000";1051.1773681640625;1034.9512939453125
"Importo_15000000_1";"15000000";"Importo";"15000000";1053.813720703125;1037.9459228515625
"Importo_15000000_2";"15000000";"Importo";"15000000";1043.1058349609375;1033.0052490234375
"Importo_11000000_1";"11000000";"Importo";"11000000";1025.698974609375;1017.1946411132812
"Importo_10000000_1";"10000000";"Importo";"10000000";1028.1925048828125;1027.9228515625
"Importo_8000000_1";"8000000";"Importo";"8000000";1039.192138671875;1025.69140625
"Importo_8000000_2";"8000000";"Importo";"8000000";1050.9700927734375;1041.5325927734375
"Importo_10000000_2";"10000000";"Importo";"10000000";1047.97412109375;1038.445556640625
"Importo_10000000_3";"10000000";"Importo";"10000000";1034.229248046875;1014.2849731445312
"Importo_5000000_2";"5000000";"Importo";"5000000";1046.250244140625;1035.071044921875
"Importo_4000000_1";"4000000";"Importo";"4000000";1046.8309326171875;1030.743408203125
"Importo_4000000_2";"4000000";"Importo";"4000000";1013.1904907226562;1049.118408203125
"Importo_4000000_3";"4000000";"Importo";"4000000";1043.3433837890625;1028.1708984375
"Importo_4000000_4";"4000000";"Importo";"4000000";1020.7974243164062;1015.16064453125
"Importo_4000000_5";"4000000";"Importo";"4000000";1007.1087646484375;1075.1248779296875
"Importo_3000000_4";"3000000";"Importo";"3000000";1026.1358642578125;1007.4724731445312
"Importo_3000000_5";"3000000";"Importo";"3000000";1039.6375732421875;1030.0938720703125
"Importo_3000000_6";"3000000";"Importo";"3000000";1035.888427734375;1024.068603515625
"Importo_20000000_5";"20000000";"Importo";"20000000";986.1602172851562;1106.6590576171875
"Importo_8000000_3";"8000000";"Importo";"8000000";1059.97509765625;1026.2056884765625
"Importo_3000000_7";"3000000";"Importo";"3000000";1068.6590576171875;1033.025146484375
"Importo_1800000_1";"1800000";"Importo";"1800000";1064.176513671875;1039.4107666015625
"Importo_1500000_1";"1500000";"Importo";"1500000";1059.0999755859375;1029.6544189453125
"Importo_1500000_2";"1500000";"Importo";"1500000";1067.2991943359375;1041.2476806640625
"Importo_1000000_1";"1000000";"Importo";"1000000";1058.4432373046875;1036.427001953125
"Importo_1000000_2";"1000000";"Importo";"1000000";1056.35302734375;1033.6051025390625
"Importo_5000000_3";"5000000";"Importo";"5000000";1060.253173828125;1039.0390625
"Importo_1500000_3";"1500000";"Importo";"1500000";1062.4658203125;1030.2171630859375
"Importo_1500000_4";"1500000";"Importo";"1500000";1069.546630859375;1029.6328125
"Importo_4000000_6";"4000000";"Importo";"4000000";965.2957153320312;1110.19921875
"Importo_6000000_1";"6000000";"Importo";"6000000";1036.5391845703125;1018.8153076171875
"Importo_6000000_2";"6000000";"Importo";"6000000";1038.6588134765625;1005.2850341796875
"Importo_6000000_3";"6000000";"Importo";"6000000";1054.34228515625;1026.180419921875
"Importo_5000000_4";"5000000";"Importo";"5000000";1060.97607421875;1034.2774658203125
"Importo_5000000_5";"5000000";"Importo";"5000000";1033.1856689453125;1006.9385986328125
"Importo_5000000_6";"5000000";"Importo";"5000000";1041.796875;1012.0519409179688
"Importo_5000000_7";"5000000";"Importo";"5000000";1047.88720703125;1016.29638671875
"Importo_5000000_8";"5000000";"Importo";"5000000";1047.15673828125;1024.8609619140625
"Importo_4000000_7";"4000000";"Importo";"4000000";1030.038818359375;1020.06103515625
